4.332118735656330553e-06,4.559669864296752589e-06,4.900245548569592129e-06,5.342983386642678630e-06,6.034037287252786399e-06,7.143070993370407058e-06,9.141576291684223404e-06,1.366260140162304500e-05,3.223403706969414661e-05,7.643614211889612764e-02
4.017129971088099262e-09,4.017081455811752781e-09,4.016861193196704255e-09,4.017231389027708727e-09,4.017678706730897814e-09,4.018475402978096855e-09,4.019727020025769256e-09,4.021560095440405047e-09,4.024274702657827313e-09,4.027049236250124336e-09
1.172658531446018060e-01,1.158807166668246735e-01,1.144747122227004754e-01,1.131002999730290892e-01,1.118287910195488732e-01,1.107586991946007543e-01,1.100281440275478750e-01,1.098392410278320463e-01,1.104967793999018233e-01,7.646642866592399945e-02
-1.365697278150756859e-02,-1.349568621864177462e-02,-1.333197487889275015e-02,-1.317193750983397180e-02,-1.302388288010482287e-02,-1.289926751506624211e-02,-1.281413670139987596e-02,-1.279186596662395571e-02,-1.286665686760362672e-02,-2.099093546014073997e-05
3.323423830870752477e-06,3.416463060307721634e-06,3.549626540815743548e-06,3.689031731559778001e-06,3.882526393448885974e-06,4.131836040200780962e-06,4.457046015041571961e-06,4.888777807307659478e-06,5.456124407167139368e-06,7.422966185615986461e-06
1.071077508190901261e-08,1.076472426965764589e-08,1.081364142979075252e-08,1.071931903869479670e-08,1.073934114519892441e-08,1.071754420331040730e-08,1.066805386978454702e-08,1.066827269226604743e-08,1.057704154542849224e-08,1.053616489301999238e-08
4.015062857145010342e-08,3.988859546800995032e-08,3.958542037468587950e-08,3.979675722281469112e-08,3.945436715684160177e-08,3.962564882140185656e-08,3.940094419864621171e-08,3.932149721234128810e-08,3.917111686061310663e-08,3.455833700473371216e-08
3.959584939266414639e-08,3.954531226794882884e-08,3.937600095620003714e-08,3.904205651230237893e-08,3.873281549305787602e-08,3.878552606769143386e-08,3.868554981015514935e-08,3.875630242378738197e-08,3.878026349344840211e-08,3.340943973193188591e-08
-4.022320286044126751e-08,-4.033449985006024232e-08,-4.009632079101241153e-08,-4.009512977982486738e-08,-3.972177665932440905e-08,-3.979316590115201376e-08,-3.945895752310290389e-08,-3.943443609748066857e-08,-3.944055741818337221e-08,-3.413434756076964068e-08
2.957445139427226227e-02,2.922508414143125052e-02,2.887043678116624559e-02,2.852373626344627267e-02,2.820294376772863876e-02,2.793286625639853152e-02,2.774823118694174154e-02,2.769962506392329230e-02,2.786105308712351347e-02,2.151157389053217042e-05
3.089909117263039370e-08,3.082180371206730280e-08,3.037778346544064340e-08,3.018923721084107812e-08,2.984566409569150918e-08,2.969840215731460326e-08,2.956752104557686094e-08,2.938739002150461039e-08,2.936213338068279291e-08,1.974057144973340408e-08
-5.637738035424899863e+01,-5.637743653737295801e+01,-5.637766194862102509e+01,-5.637773795674645072e+01,-5.637787865559864287e+01,-5.637810014104165646e+01,-5.637846066088827968e+01,-5.637883392558276796e+01,-5.637950477383757431e+01,-5.628592630774101480e+01
7.800572020784278458e-09,7.381153209493347660e-09,7.211291671049043706e-09,7.246522783416309584e-09,7.347479506272021919e-09,7.451418916659982874e-09,7.357072410556274716e-09,7.815958944070279307e-09,7.052009186716244178e-09,7.751914278341042962e-09
-8.674261963235848158e-06,-9.129367068844035054e-06,-9.810522822268030358e-06,-1.069600467459690367e-05,-1.207812290221288044e-05,-1.429620929546403680e-05,-1.829326071754311790e-05,-2.733543179622867410e-05,-6.447907265267046402e-05,-1.100967022220240741e-05
1.412724128618275572e-08,1.412927646549412844e-08,1.413381451706220301e-08,1.413817018068484658e-08,1.414367558089265389e-08,1.414937625106771961e-08,1.415561995069629909e-08,1.416253857162660417e-08,1.417008850381213191e-08,1.425132604571508885e-08
6.016632417098373331e-08,5.993585368070414229e-08,5.992451376714213228e-08,5.969770114407765429e-08,5.957669761063391725e-08,5.962984422324266867e-08,5.959750697697645373e-08,5.961441761505232580e-08,5.960323274620339815e-08,5.679341403011918534e-08
3.073015770166058513e-08,3.097691960001382473e-08,3.016209648984314357e-08,3.038487315167269042e-08,3.004125135925912628e-08,2.986230164062841492e-08,2.968758923764212329e-08,2.946207545409505799e-08,2.957491354103396422e-08,2.028332228096208967e-08
-5.797223581295928713e-02,-5.728712893635769937e-02,-5.659151905264282745e-02,-5.591124648579270939e-02,-5.528134610602853521e-02,-5.475008846244190652e-02,-5.438463299675957985e-02,-5.428092540176492065e-02,-5.456103511215874835e-02,-3.414020963130283756e-05
