fe,time_h,reaction_idx,is_active,is_candidate,X,N,G,F,E
1,6.000000,1996,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,1997,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,1998,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,1999,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2000,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2001,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2002,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2003,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2004,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2005,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2006,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2008,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2009,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2011,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2012,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2013,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2014,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2015,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2016,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2022,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2023,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2026,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2028,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2031,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2032,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2033,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2035,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2036,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2037,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2038,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2039,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2040,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2041,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2042,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2043,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2044,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2045,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2046,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2051,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2052,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2053,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2055,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2056,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2057,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2060,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2064,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2066,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2069,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2070,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2071,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2072,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2073,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2079,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2081,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2083,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2084,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2085,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2086,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2088,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2090,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2092,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2094,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2095,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2096,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2097,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2098,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2100,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2101,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2102,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2103,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2106,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2107,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2108,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2109,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2110,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2112,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2114,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2115,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2116,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2118,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2119,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2120,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2122,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2124,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2132,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2133,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2134,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2135,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2139,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2140,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2143,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2146,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2150,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2156,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2157,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2158,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2159,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2165,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2169,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2170,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2172,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2174,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2175,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2176,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2177,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2178,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2179,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2180,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2265,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2266,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2267,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2268,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2269,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2270,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2271,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2272,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2273,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2274,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2275,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2276,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2277,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2278,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2279,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2280,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2281,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2282,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2283,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2284,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2285,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2286,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2287,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2288,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2289,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2290,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2291,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2292,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2293,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2294,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2295,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2296,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2297,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2298,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2299,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2300,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2301,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2302,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2303,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2304,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2305,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2306,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2307,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2308,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2309,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2310,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2311,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2312,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2313,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2314,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2315,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2316,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2317,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2318,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2319,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2320,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2321,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2322,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2323,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2324,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2325,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2326,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2327,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2328,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2329,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2330,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2331,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2332,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2333,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2334,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2335,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2336,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2337,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2338,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2339,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2340,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2341,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2342,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2343,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2344,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2375,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2376,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2377,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2378,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2379,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2380,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2381,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2382,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2383,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2384,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2385,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2386,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2387,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2388,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2389,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2390,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2391,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2392,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2393,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2394,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2395,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2396,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2397,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2398,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2399,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2400,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2401,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2402,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2403,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2404,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2405,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2406,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2407,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2408,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2409,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2410,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2411,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2412,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2413,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2414,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2415,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2416,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2417,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2418,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2419,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2420,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2421,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2422,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2423,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2424,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2425,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2426,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2427,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2428,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2429,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2430,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2431,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2432,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2433,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2434,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2435,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2436,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2437,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2438,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2439,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2440,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2441,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2442,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2443,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2444,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2448,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2449,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2451,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2452,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2454,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2457,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2458,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2463,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2465,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2466,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2467,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2468,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2469,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2470,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2471,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2472,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2473,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2474,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2475,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2476,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2477,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2478,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2480,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2481,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2482,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2483,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2485,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2486,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2487,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2488,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2489,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2495,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2496,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2500,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2502,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2504,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2505,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2509,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2516,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2517,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2518,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2519,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2526,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2528,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2529,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2534,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2535,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2536,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2540,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2541,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2544,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2545,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2547,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2549,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2553,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2554,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2555,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2556,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2557,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2558,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2561,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2563,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2564,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2567,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2569,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2571,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2572,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2573,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2575,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2577,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2578,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2582,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2587,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2588,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2596,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2598,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2603,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2608,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2610,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2617,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2618,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2619,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2622,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2623,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2624,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2625,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2626,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2627,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2628,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2629,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2630,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2631,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2632,1,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2634,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2637,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2638,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2639,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2640,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2643,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
1,6.000000,2647,0,1,0.599615,0.129841,93.586346,106.248659,5.383146
