time,X,N,G,F,E,Temp
2.460856794275861,0.5465178330624236,0.13972429967624406,109.40070746598653,109.70019031766755,0.15513798909313162,293.15
17.61601291140381,0.7212554174305417,0.13870845214511535,104.86089156786826,108.09556146270197,0.727787825218702,293.15000005186874
28.847933852000242,0.8801026235679145,0.1378069917581363,98.51747692832895,106.17407058952993,1.249326029807231,293.15391315559435
39.98982382085179,0.8786125203385209,0.1387595409539686,96.4765761147627,105.41476985707753,1.329748906016035,298.05916583383095
51.24045839012807,0.8737928550007242,0.14176451646031518,90.09452155863553,103.03231415674234,1.5828374671855516,298.1499987973952
62.49254739001792,0.8701930655651827,0.1439376375865639,85.53343967351195,101.32177456036827,1.7652795622698638,298.14999999998435
10.236243724399978,0.8660979795586684,0.1449988299076587,84.04599614169993,100.6518225086278,1.842422700957708,293.1500000000323
23.12841404118524,0.8532545945701323,0.14831993429567245,79.48468117559285,98.57695337168937,2.083685636729283,293.15001285020725
34.296593859671134,0.8440355977350429,0.15069682966242512,76.30927738052412,97.11268874057343,2.256206423097767,293.92010463485207
45.50137894667479,0.8401566140733638,0.15176195617354662,74.64475583989822,96.0353129425318,2.3346785316884096,298.14962628451303
56.75285679015582,0.8279984709342352,0.1550962226555139,69.51793482690422,92.68494433474199,2.5801121702454983,298.1499999951458
68.00494579661314,0.8192784995464613,0.15748337749154126,65.92694599787015,90.3073462032338,2.755631148740764,298.150000000002
15.871375648344799,0.8152817059556072,0.15878445187068285,64.56313953620612,89.21117656499669,2.792346498949475,293.1500000090619
27.12347021821912,0.8027483529563169,0.16285789863699482,60.364378202313674,85.80138852003934,2.9071030032037397,293.15069804185873
38.245454312260534,0.7937540049698848,0.1657748337276213,57.42542433624092,83.38074002736136,2.9890966419388363,297.67128855765634
49.49582199101743,0.7894781335311893,0.16712414985197935,56.25582684177174,82.24811248532583,3.005271055969377,298.14999311651474
60.747910988828714,0.7759266411690652,0.17135012787421494,52.657590580972716,78.72826970885828,3.0557587136679767,298.1499999999106
72.00000000004576,0.7660668645460313,0.17437728608151848,50.14289886505741,76.23335681530497,3.0917624532462797,298.1500000001132
