fe,time_h,reaction_idx,is_active,is_candidate,X,N,G,F,E
1,5.000000,180,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,184,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,185,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,186,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,188,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,189,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,191,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,192,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,193,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,196,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,197,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,202,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,222,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,244,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,245,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,266,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,272,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,274,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,278,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,288,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,292,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,301,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,306,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,309,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,310,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,318,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,319,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,323,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,342,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,346,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,348,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,349,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,361,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,362,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,363,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,366,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,368,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,370,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,372,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,373,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,380,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,383,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,385,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,386,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,388,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,390,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,391,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,392,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,399,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,401,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,402,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,410,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,413,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,419,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,421,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,422,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,423,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,424,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,427,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,430,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,431,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,433,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,448,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,449,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,450,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,451,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,453,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,455,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,523,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,527,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,528,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,529,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,533,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,541,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,552,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,559,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,561,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,569,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,571,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,572,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,576,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,579,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,580,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,582,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,583,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,584,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,586,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,589,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,607,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,608,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,609,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,639,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,644,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,653,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,656,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,657,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,659,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,661,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,662,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,674,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,675,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,678,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,680,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,683,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,685,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,686,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,688,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,689,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,690,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,691,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,697,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,698,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,699,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,700,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,701,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,702,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,703,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,704,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,705,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,706,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,707,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,716,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,717,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,719,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,729,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,730,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,731,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,733,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,734,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,738,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,739,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,745,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,747,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,749,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,751,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,753,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,757,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,758,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,762,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,763,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,764,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,785,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,786,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,796,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,799,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,800,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,802,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,807,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,808,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,809,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,810,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,812,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,814,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,816,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,822,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,834,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,836,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,837,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,845,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,850,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,856,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,857,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,858,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,904,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,906,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1000,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1001,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1002,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1003,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1024,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1025,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1026,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1029,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1030,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1038,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1070,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1124,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1125,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1127,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1128,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1130,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1138,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1139,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1141,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1142,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1144,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1147,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1156,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1157,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1159,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1160,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1162,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1180,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1183,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1184,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1186,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1188,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1191,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1192,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1194,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1196,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1199,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1200,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,1202,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2016,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2026,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2031,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2056,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2064,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2070,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2092,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2124,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2133,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2139,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2146,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2158,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2169,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2172,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2174,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2376,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2383,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2386,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2389,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2390,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2397,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2400,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2401,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2403,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2406,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2423,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2467,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2477,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2485,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2536,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2545,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2549,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2571,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2572,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2577,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2578,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2588,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2603,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2617,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2619,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2626,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2630,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2631,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2660,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2661,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2663,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2677,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2687,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2737,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2746,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2778,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2795,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2818,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2829,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2839,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2842,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2852,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2861,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2862,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2864,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2891,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2894,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2898,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2906,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2907,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2919,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2922,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2954,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2956,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2960,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2962,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2968,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2969,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2971,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2977,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2979,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2980,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2981,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2983,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2986,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2987,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2988,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2989,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2990,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2991,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,2995,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3006,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3112,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3208,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3209,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3211,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3212,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3214,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3216,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3217,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3219,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3220,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3222,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3400,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3406,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3407,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3408,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3409,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3410,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3414,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3416,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3417,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3418,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3419,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3432,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3434,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3593,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3602,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3627,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3639,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3816,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3821,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
1,5.000000,3847,1,1,0.582085,0.131629,95.670908,106.773204,4.681014
